gene_id	symbol	mean_tpm	log2FoldChange	pvalue	qvalue	Sig	tableS3	tableS5	coreNMDsubstrates
ENSG00000164896.19	FASTK	24.2082789473684	-0.179539677192902	0.203178228655786	0.374694052668471	No	No	No	No
ENSG00000166825.13	ANPEP	1.28480975324324	-0.27419415151203	0.203215400536713	0.374694052668471	No	No	No	No
ENSG00000126266.3	FFAR1	3.67708802631579	0.337337345571925	0.203219729155443	0.374694052668471	No	No	No	No
ENSG00000241852.9	C8orf58	6.450245	0.155591024564315	0.20329454346977	0.37478165433918	No	siUPF1-Stab	tableS5	No
ENSG00000221926.11	TRIM16	9.21277282051282	0.190145199090166	0.203361553322544	0.374854846576952	No	No	No	No
ENSG00000154099.17	DNAAF1	1.07132473783784	0.114351415616002	0.203438338637303	0.374946035777962	No	No	No	No
ENSG00000197976.11	AKAP17A	29.6556378378378	0.214675064926846	0.203529323559786	0.375023013119046	No	No	No	No
ENSG00000105486.13	LIG1	24.6723351351351	0.242218667536062	0.203534745227427	0.375023013119046	No	No	No	No
ENSG00000131459.12	GFPT2	1.84547863684211	-0.55040928599659	0.203586632458036	0.375068273218556	No	No	No	No
ENSG00000049245.12	VAMP3	14.9641672972973	0.173076198374597	0.20383507986258	0.375475595984116	No	No	No	No
ENSG00000278224.4	PRICKLE4	1.28430459736842	0.121096226664748	0.2039163494322	0.375533700019925	No	No	No	No
ENSG00000078304.19	PPP2R5C	141.523824324324	0.129670073619206	0.203937266692729	0.375533700019925	No	No	No	No
ENSG00000168476.11	REEP4	26.383627027027	0.168288359165176	0.203948694809393	0.375533700019925	No	No	tableS5	No
ENSG00000198408.13	OGA	64.6260052631579	0.174784946978423	0.204020135769886	0.37561486101304	No	No	No	No
ENSG00000239704.10	CDRT4	2.37900643947368	-0.474989952341417	0.204068235874151	0.375653033906996	No	No	No	No
ENSG00000132463.13	GRSF1	66.9056184210526	0.235996063337704	0.204101011784561	0.375662991253241	No	No	No	No
ENSG00000114544.16	SLC41A3	23.4307736842105	0.176730455046602	0.204200384258741	0.375795505392109	No	No	No	No
ENSG00000152556.15	PFKM	60.5153277777778	0.214007051064219	0.204286694874031	0.375903949133488	No	No	No	No
ENSG00000006555.10	TTC22	1.83420736842105	0.19102359320583	0.20434415982204	0.375959292571658	No	No	No	No
ENSG00000137767.13	SQOR	54.7446512820513	0.153328845250561	0.204425167685635	0.376015507967259	No	No	No	No
ENSG00000174373.16	RALGAPA1	9.16570307692308	0.217254961476436	0.204429499232145	0.376015507967259	No	No	No	No
ENSG00000147010.17	SH3KBP1	196.520131578947	0.131558511205062	0.204477445414375	0.376053308306957	No	No	No	No
ENSG00000142864.14	SERBP1	415.268657894737	0.172670751388611	0.204600660723497	0.376148481069757	No	No	No	No
ENSG00000134769.21	DTNA	1.13624649594595	-0.114689164183888	0.204633047302852	0.376148481069757	No	No	No	No
