gene_id	mean	log2foldchange	p_value	 10DG0934	 11DG0060	 11DG0268	 11DG0165	 11DG0840	 12DG1794	 14DG2098	 15DG2154	 15DG2530	 16DG0559	 16DG0676	 16DG0790	 16DG1353	 18DG0180	 18DG0295	 19DG0151	 13DG2283	 14DG2019	 16DG0144	 16DG0518	 16DG0932	 17DG0349	 18DG0348	 18DG0464	 18DG0603	 19DG0230	 19DG0152	 19DG1391	 19DG2599
ENSG00000242173.8	1.56444295357143	-0.217127759249771	0.325505916903568	1.128673	1.541295	1.414625	1.189672	1.540711	1.200718	1.663323	1.230757	2.22232	2.34078	1.431769	1.408894	1.115924	1.422484	1.537315	1.659033	1.676054	1.616327	1.339162	2.1711	2.10244	2.3096	3.77923	1.334255	1.382533	1.725716	1.424428	1.579689	1.0948057
ENSG00000164111.14	1334.87389655172	0.381241653692115	0.0791957786849812	1915.4	887.515	1968.19	993.221	1309.26	1287.75	1049.16	1087.46	1203.87	970.915	996.743	942.493	1174.35	1071.68	982.662	1004.25	1992.96	1364.86	1333.58	1364.33	2004.61	1054.15	1831.46	982.994	1486.91	1392.95	1722.37	1866.49	1468.76
ENSG00000145431.10	17.6902682758621	0.788268912380678	0.040989153720615	11.0534	20.4268	33.5798	9.46674	2.22936	31.9195	28.7931	18.3016	22.6729	7.15685	10.2151	13.9114	11.1445	20.6167	7.02859	22.5995	34.2037	9.04936	20.1839	7.14184	13.649	22.6358	13.6495	10.04159	19.7052	6.39955	25.1964	19.1669	40.8792
ENSG00000198836.8	18.4693828571429	0.617264826714881	0.0102729469010871	11.3839	23.8145	31.812	23.706	9.42101	17.6191	20.3601	15.6735	25.3316	9.15928	17.9344	14.2871	12.5872	14.5209	7.70853	19.6545	20.6588	20.0933	29.3522	14.584	18.1113	22.0964	20.1833	12.9316	19.9585	15.617	34.5147	25.1404	20.7396
ENSG00000169684.13	1.61339510384615	-0.287711218611559	0.370194382599332	1.144535	1.109719	2.82141	1.668141	1.212636	1.860679	1.200149	1.187061	2.03338	1.437769	2.03864	1.410792	1.503745	2.4405	1.36528	1.564041	1.681416	2.17151	4.57107	1.155137	4.52024	5.50482	1.0855229	1.513411	1.260656	3.03258	1.635169	1.330348	1.0840458
ENSG00000111554.14	8.34490607142857	-0.00605173008679963	0.978525856303063	7.33797	9.9679	9.8682	8.63361	10.61448	6.92993	10.62091	8.5971	10.48048	4.50429	10.36733	7.9375	8.2828	7.15581	5.77423	9.52147	8.92711	9.36105	9.80409	12.7936	5.6024	7.86699	5.16577	5.63249	6.96875	14.7011	9.38409	10.18806	5.36896
ENSG00000105429.12	32.1483285714286	-0.0512636358733479	0.801850078537495	28.7649	42.5664	29.7631	40.6965	21.0328	30.2725	36.6642	44.6351	38.8266	27.9763	36.4657	38.4452	32.0821	33.2994	30.3752	41.0315	30.5438	28.2345	20.2596	27.7906	14.8886	32.6822	24.8143	44.4148	22.7988	22.2895	23.7687	31.6288	38.0301
ENSG00000100330.15	12.6646275	0.176613498501914	0.418120067472867	16.9795	19.8996	15.1873	13.8696	9.66334	14.8271	16.057	18.9407	14.12	13.1091	11.5467	14.4965	11.4233	14.0902	10.42684	15.6901	9.85262	11.6681	12.5112	8.72823	6.91842	10.35254	9.98568	10.27632	11.3503	10.18806	9.69772	11.6117	21.0414
ENSG00000253304.1	19.7616160714286	-0.0425365698557622	0.848468060976583	19.9744	44.6986	23.3684	18.3427	18.7262	14.3371	20.6545	18.1709	14.3678	15.8311	17.2393	26.4242	15.216	19.2743	12.588	13.9118	22.0326	25.7344	22.5135	21.3594	28.0227	22.1565	17.0645	17.3984	23.5027	27.3717	8.93955	24.9016	23.901
ENSG00000087842.10	9.9651625	0.561525717920231	0.0849079805998062	11.3168	10.44751	3.77284	5.75055	5.64896	2.37002	7.88963	20.2905	6.10213	12.2138	5.50128	13.012	16.0615	9.19988	13.7361	6.06638	8.16971	10.20379	10.62063	16.838	7.27835	7.01726	3.78453	15.6933	12.3326	16.0166	13.2767	16.7668	11.9369
ENSG00000072501.17	16.9198092857143	0.376400382930937	0.152877407992193	12.5725	17.6646	26.0794	24.5613	6.5664	19.3671	20.1452	22.9177	21.8852	10.44782	21.5711	19.0218	15.7028	17.4908	10.67536	20.5172	13.0414	14.1103	31.1309	6.4897	18.2263	16.0518	13.973	12.4793	20.2588	8.08638	21.0238	16.1882	26.6394
ENSG00000198276.14	33.9563172413793	0.0326684674206418	0.826741156561884	37.9483	30.4027	31.5035	25.0395	42.6052	32.6569	28.0799	31.8032	26.4091	35.3789	28.803	41.8346	34.7038	39.0715	39.5679	27.6329	42.1381	43.6666	32.708	37.8762	31.8925	30.8839	32.7651	31.191	27.2301	36.9851	25.7275	34.3887	43.8395
ENSG00000163618.17	3.01737077035714	-0.754644835366067	0.417178782860014	1.111751	1.0551827	1.862338	1.482026	2.53875	2.07054	1.157033	3.00732	2.65169	1.0979438	9.55336	1.919261	5.55784	1.452906	1.0165498	2.71628	16.1851	3.75798	2.17558	8.50609	3.70936	6.82708	1.466002	1.515358	1.551735	9.11649	1.00635427	3.21575	1.387831
ENSG00000157823.16	22.4360453571429	0.000171971273367713	0.999536454706422	27.0459	39.3976	34.4021	23.5955	11.0024	31.9338	23.5967	46.1672	26.6757	24.287	31.3764	25.6135	23.6815	25.0851	21.8926	28.0714	25.0338	13.8132	18.8935	13.4083	12.6023	15.3782	16.8666	10.94457	23.6766	12.6197	23.1966	26.3328	17.7859
ENSG00000106066.14	1.4358608037037	-0.0495329449536203	0.824026703823432	1.135689	1.166072	1.352218	2.90647	1.503903	1.0676677	1.737245	1.679049	1.57763	1.106355	1.225585	2.51596	1.554105	1.226032	1.639933	1.862421	1.521405	1.216409	1.301172	1.284815	1.135844	1.265379	1.944236	1.201025	1.370227	3.02526	1	1.962306	1.215559
ENSG00000197561.6	2.08781262962963	-0.0515978275617338	0.885735915506773	2.59724	6.83631	1.62969	2.78736	2.53435	1.367652	4.41093	1.108312	1.43458	2.47817	1.576691	2.48518	1.292819	1.704842	3.47878	1.292893	1.301612	2.25075	1.501053	2.56405	1.552932	1.534336	2.86114	6.66975	3.03664	1.52187	1.391032	2.86372	1.812317
ENSG00000172543.7	1.15608318571429	0.0391204711842877	0.732679480395164	1.127414	1.133744	1.103579	1	1.61669	1.059029	1.535191	1.116317	1	2.13861	1.182138	1.0213847	1.163033	1.127953	1.116533	1.135734	1.0467656	1.105537	1.079143	1.411211	1.0624361	1.0965955	1.0604916	1.198324	1.0706647	1.247303	1.117136	1.302653	1.133329
ENSG00000133858.15	10.2144482142857	0.527589016546041	0.0256601392453801	7.77579	14.664	19.6868	9.14795	5.83129	13.2394	9.58295	8.31717	14.4259	3.47731	10.8611	7.28287	9.29034	9.18279	4.21088	11.7831	11.7246	11.6682	14.9276	10.44378	5.97071	11.0771	9.58165	8.93591	10.98693	9.43753	17.2396	12.1606	12.7775
ENSG00000153113.23	170.305153571429	0.263671270824481	0.265538124817784	189.191	268.072	232.186	292.425	76.0275	178.967	220.103	194.114	169.231	114.144	128.008	185.42	129.854	175.049	99.2198	153.786	118.624	154.639	236.28	117.599	143.703	136.384	204.265	145.154	256.929	141.127	203.998	183.069	213.401
ENSG00000188501.11	3.64996725	-0.853456236752914	0.100912706001532	2.20117	1.136688	2.35994	2.03411	2.70264	4.08494	2.72469	4.09445	3.92926	1.688964	6.88043	1.579757	4.26649	3.27117	1.147544	4.7971	4.37011	3.73761	6.2754	6.05727	4.41615	6.40322	5.07081	9.80352	5.71583	4.88852	2.29201	2.56586	1.50695
ENSG00000138138.13	30.2014035714286	0.465151059644633	0.0463667435718526	23.3785	52.5478	35.7353	41.2112	20.2924	20.8246	43.6798	25.047	40.5694	18.4122	33.2033	24.3494	23.1011	22.7738	17.4754	36.1448	35.1495	35.7726	32.929	33.9364	22.7178	26.4329	24.6053	22.0438	32.737	32.94	52.2042	46.4254	21.5472
ENSG00000181029.8	101.4351	0.141565385081836	0.664802759323972	88.9275	61.3586	47.6196	51.8376	195.864	76.8663	62.2814	86.6522	54.8347	111.648	66.8385	73.4484	78.1171	87.9704	115.839	61.1453	117.969	120.546	95.2702	149.362	153.923	122.769	156.969	176.881	103.868	185.229	94.23	110.41	127.372
ENSG00000133121.20	13.9639359259259	0.597336517225407	0.00243923459725948	11.2223	23.3713	14.5994	10.74712	5.73245	12.5088	17.0694	13.8701	17.9907	13.0839	13.5598	15.6102	9.86854	15.9198	12.0191	16.9458	13.4018	10.77958	16.3326	12.5073	6.18785	13.3205	9.90181	15.5597	13.8605	10.19797	12.8889	21.0873	25.9855
ENSG00000131378.13	84.2949666666667	0.492072369107079	0.0286905938214264	115.754	98.7021	74.3529	80.815	36.0025	59.7754	87.6847	114.252	83.6739	85.1793	57.8016	156.741	94.5654	76.8964	98.4409	84.2514	144.456	51.6074	67.382	87.4219	88.0301	48.3879	103.949	74.216	75.5817	90.9362	61.1724	136.118	143.014
ENSG00000057608.16	215.427678571429	0.222683560048776	0.189741779154366	179.302	221.749	282.306	239.956	104.793	220.594	233.954	191.325	225.827	143.054	190.306	189.321	176.739	177.753	162.98	195.803	217.633	208.08	295.673	177.461	248.151	280.265	266.195	144.878	244.168	177.602	274.002	278.609	188.289
ENSG00000168653.10	578.39875862069	-0.278479797986819	0.251372048996739	470.579	375.068	434.046	481.928	879.068	647.4	542.864	607.036	737.566	732.957	587	641.703	576.14	510.207	779.892	556.504	653.411	578.184	529.083	693.238	807.49	594.773	345.858	299.813	446.176	808.522	530.215	533.057	393.786
ENSG00000104872.10	66.0061071428571	0.0467198599053339	0.719821665832076	72.3441	74.5004	55.674	56.1548	55.1167	66.8564	86.9954	69.7734	55.3546	82.9123	57.0033	79.8442	66.8694	72.6855	81.0377	60.4033	59.6816	71.5366	65.5157	64.1118	73.8604	65.4148	62.4121	55.2364	60.158	59.8964	49.5661	66.7278	87.5232
ENSG00000181885.18	2.26250562962963	-0.0633743847634031	0.827547008258553	4.5008	5.72639	2.48629	2.24705	1.591501	2.46301	2.2386	1.359606	1.24866	2.4844	1.598507	1.547226	2.34166	3.26331	2.38779	2.194	1.277129	2.51372	4.70279	2.05357	2.17094	2.85792	2.06742	3.26834	2.58117	1.818055	1.404018	2.67757	2.44539
ENSG00000118137.9	1.24918799285714	-0.102828786827593	0.398517636110298	1.0987943	1.0790616	1.0880486	1.098785	1.258122	1.327557	1.123778	1.189511	1.200673	1.14478	1.135873	1.0326233	1.237376	1.31495	1.109363	1.331212	1.756492	1.338171	1.627509	1.369332	1.406525	2.8648	1.299559	1.266471	1.402501	1.224531	1.105629	1.209927	1.200109
ENSG00000280987.3	13.1078032142857	0.0969040584183588	0.773885338898593	9.23148	23.7544	41.7433	20.7671	3.71566	24.0404	17.8095	12.6813	16.6965	3.14593	13.6237	14.0672	12.7981	16.2939	5.14356	15.9913	12.1101	12.562	10.4857	9.7242	13.4203	15.1804	11.9372	11.2333	9.80795	9.05261	15.8118	12.1054	13.8275
ENSG00000123552.17	9.14918551724138	0.474411181212303	0.0342279558660841	7.06218	11.1424	13.1527	11.3484	6.16136	7.20524	6.65781	5.70126	11.2727	5.06086	9.22399	5.55011	6.61178	7.04084	4.30217	11.4345	10.86468	10.61819	11.6784	11.5605	8.1723	9.95299	6.6011	7.40272	11.3116	11.5778	13.1322	12.2014	11.3242
ENSG00000162377.5	9.54681	0.451056890758885	0.019219628286359	6.00342	14.8285	11.0184	10.36147	5.04341	7.56217	9.64665	7.47299	13.8642	5.50072	11.47	7.75813	8.27052	7.90531	6.5138	11.4101	10.25965	12.8508	9.40339	7.22416	10.98084	9.67886	8.4653	9.51529	11.4245	10.0354	11.5883	14.0969	11.986
ENSG00000099840.13	2.08532742857143	-0.187807588250696	0.390723520697383	2.66902	1.62916	2.54382	1.873506	2.40888	2.26778	1.927897	1.881646	1.766672	1.86043	1.607789	3.2478	1.505016	1.721554	2.17493	1.529266	2.47806	2.06651	1.789016	2.92172	1.613781	1.549564	2.97074	3.46113	2.2146	2.60486	1.674594	1.909838	1.980719
ENSG00000166704.11	5.08276551724138	0.24518233357713	0.173741850987935	3.50972	6.91985	6.03918	5.66395	4.24478	4.02846	6.37683	4.50694	5.35741	3.15681	4.50111	3.3782	4.8167	4.50305	3.47688	5.17622	6.45143	5.79954	5.90182	6.06158	3.65148	5.81373	5.05154	4.18015	4.44434	6.65539	5.84121	6.55473	5.33717
ENSG00000156261.12	137.823157142857	0.474460436998498	0.00444212713243936	113.495	120.407	171.957	105.57	101.516	121.864	138.728	104.611	153.785	101.823	134.269	113.317	121.368	121.526	100.5604	134.726	162.381	149.094	170.204	122.316	179.146	191.389	134.889	106.098	165.894	158.038	222.48	194.105	134.881
ENSG00000184216.12	78.9738107142857	0.177761915058372	0.219839882981232	64.7946	54.1459	61.6086	66.8041	76.1405	78.9911	54.2043	78.2328	92.8408	89.0085	86.749	103.912	93.9692	81.876	97.3455	83.4915	82.0908	117.044	75.0251	65.7806	80.7732	89.5076	61.4187	72.8374	63.992	91.4514	81.2593	86.0585	96.9577
ENSG00000205531.12	79.6809	0.121710881380561	0.380885893135101	63.813	67.649	114.281	76.0854	54.4602	72.0805	88.3571	80.6739	87.5141	67.4183	78.6954	80.8496	78.8831	74.0209	64.2791	76.4776	96.9042	88.1773	104.848	70.5239	107.348	83.8918	81.1043	59.7753	90.1794	79.4015	80.5848	97.238	79.8315
ENSG00000166173.10	102.070364285714	0.310045637049667	0.0400909540312957	137.3	84.8149	91.0816	87.6725	114.484	99.9998	82.191	89.9143	79.0175	105.137	76.624	91.0943	81.5812	93.9219	92.4919	84.514	142.169	97.3325	126.329	155.788	102.153	116.555	129.09	105.265	93.3321	83.7877	135.498	110.636	123.983
ENSG00000143376.12	6.80456464285714	0.236537895835575	0.128293715308956	4.50033	6.42743	11.8803	6.48934	5.68001	5.55984	7.16272	5.92687	6.63819	5.05976	5.16249	6.05773	6.02134	5.66544	6.07343	5.77046	9.51265	8.67427	6.66789	8.52009	7.18188	8.89004	7.60522	6.35612	7.21838	8.10575	7.46734	7.99587	8.13693
ENSG00000241043.1	1.97384796551724	0.17481508266558	0.103869647533894	1.762372	2.00376	2.19563	1.814954	1.684952	1.828227	2.06918	1.660409	2.16151	1.721634	1.882464	1.51664	1.560539	1.711829	1.780357	1.927118	2.01621	2.25759	2.10672	2.31253	1.692134	2.35464	1.984752	2.03421	2.42417	2.18061	2.25601	2.24393	2.09651
ENSG00000183048.11	6.81393928571429	-0.55964683289876	0.0391051398859181	5.71958	4.15297	5.83786	4.86947	5.55885	5.82565	4.22767	7.6318	6.45738	6.416	10.0928	8.13657	8.04787	6.66566	5.8056	7.81001	8.96581	10.09331	9.50067	5.55431	14.9321	8.42339	7.63307	6.82272	7.57342	8.6039	3.78234	3.64369	6.93793
ENSG00000110876.9	8.23571	-0.73159181217296	0.00361438245712728	8.85106	3.24179	10.69077	7.33102	8.57769	16.0504	5.74667	7.73764	7.87479	8.35132	9.906	8.70274	11.3478	12.3818	9.10761	8.94039	8.37308	8.07519	7.93763	9.24263	9.87946	4.20124	8.33372	6.25052	10.52946	8.42632	3.59346	5.2271	6.74706
ENSG00000174804.3	4.53069453571428	0.290482219445518	0.517134027949329	6.18716	8.24012	4.12546	16.4522	7.79607	2.63458	3.78946	2.29884	2.24379	1.785627	2.26854	10.19747	2.51863	3.88841	2.11436	3.08294	5.61618	10.77218	2.92501	2.69427	2.88109	6.33877	2.77006	4.17254	3.9697	5.31241	5.59691	6.42731	4.21156
ENSG00000106628.10	89.4848607142857	0.0874206066452537	0.635460764282	85.2439	61.5824	63.4224	60.1027	56.5634	104.698	88.8413	102.621	74.0403	104.348	84.2034	103.772	83.759	110.952	101.972	80.5798	105.107	87.9862	118.469	83.7154	159.107	85.9701	129.078	89.5024	96.1561	59.562	89.9096	111.257	82.1617
ENSG00000108433.15	77.9477724137931	0.163507850852897	0.21790370732395	93.3956	87.0073	89.2334	79.6869	57.6339	90.9346	72.6766	100.4248	80.5053	70.3051	78.2641	93.6131	84.5924	87.9091	67.3701	86.8131	74.5303	63.1437	73.3256	56.1301	66.2905	66.4282	67.5116	72.8782	85.7856	55.4016	84.4247	88.4424	85.8275
ENSG00000068438.14	41.7359464285714	0.59123294466024	0.000398553925612285	46.852	32.386	35.9573	29.1141	29.4299	43.7565	29.7829	38.4931	35.8041	33.1278	40.5015	42.2314	40.9581	41.822	35.4129	40.5523	42.9989	40.989	60.5391	44.8963	53.7973	41.4466	46.3409	44.1768	46.4662	32.393	81.2552	43.8479	53.8165
ENSG00000108515.17	14.127285	0.101617392715097	0.692742588335841	13.6532	10.43709	13.1486	7.03263	21.2909	13.65	7.79949	10.88417	9.44739	8.2946	12.7745	16.3041	17.2699	16.1915	11.088	11.2414	26.4037	20.1619	16.5688	23.3213	13.1515	18.4703	15.6181	10.62481	12.4396	19.5783	14.0909	15.8459	15.1851
ENSG00000105855.9	3.48688953571429	1.18040119126527	0.00984638693485084	2.93851	5.44561	7.35798	5.002	2.0157	2.18032	25.3882	1.969394	3.51544	3.58296	1.981228	2.04403	1.439507	4.56809	1.461743	2.34545	3.97721	5.45362	2.45333	3.0696	1.988221	1.934799	2.91363	1.67573	3.67373	1.769544	1.743771	5.09636	14.0354
ENSG00000186446.11	3.24247666666667	0.527292557798753	0.000664418915962856	2.44444	5.54008	4.20936	3.15891	2.09947	2.47726	4.89234	3.24324	3.65768	2.28836	3.3196	3.24319	3.33704	2.81771	2.82053	4.00326	3.39402	2.89416	3.85429	2.79644	2.19103	3.9472	2.85918	3.14506	3.08462	2.89661	4.35915	5.0612	3.94386
ENSG00000078124.11	5.14625107142857	0.860402519136375	0.00235064068647611	2.6994	8.89339	5.67098	4.28495	2.4483	2.65831	7.14687	2.7838	5.30989	2.63638	4.52608	2.60762	3.00557	2.88922	2.6973	4.375	7.12707	6.11603	8.16028	5.53376	6.66579	4.89036	6.43361	6.21392	6.58012	4.85709	10.99662	9.12495	5.65576
ENSG00000178163.7	7.45201344827586	0.0454162049015431	0.854875788658453	5.02861	9.70059	11.7179	8.61482	4.18528	9.22446	9.21212	7.10059	9.61045	3.26812	7.17844	6.06499	5.4022	5.83064	3.35435	8.02169	7.95149	8.30123	11.1219	7.36021	7.04268	9.048	6.80234	5.35216	9.04739	7.57081	7.68498	7.70093	7.60902
ENSG00000025423.11	5.744509	0.593148919942693	0.26133930791429	1.618141	7.4374	1.770095	1.520321	2.11689	1.909885	3.19217	6.19214	3.99791	8.93219	17.1079	11.0322	7.81353	3.95491	3.32841	10.53967	11.8953	6.25817	3.52055	4.96084	2.63214	10.38698	2.24273	5.396	3.14187	10.40172	4.93757	17.2792	2.43732
ENSG00000162337.11	49.8090214285714	0.619103256488027	0.0831595111362087	38.4078	17.831	16.2962	49.8505	75.9274	33.1943	73.3149	43.3341	46.7518	91.8065	54.6528	71.085	35.2827	57.7662	51.7216	45.8217	63.6639	52.4625	31.2363	75.7529	32.7634	34.6999	30.7324	44.4776	25.7251	74.8553	27.075	57.3473	132.623
ENSG00000144909.7	8.00432535714286	0.190588756154164	0.304033192412935	7.1254	12.347	10.71257	8.8359	4.21697	8.25853	7.66769	8.05071	10.84785	4.79542	9.37572	7.65897	7.35315	6.92319	4.84117	10.35738	8.20708	9.04562	10.90859	6.03509	7.06995	8.17355	7.10915	7.21393	9.07345	7.26826	9.63228	8.60178	8.76176
ENSG00000196358.10	2.17176288888889	0.0674917800259121	0.758991109087777	2.35588	1.877342	1.869545	2.69317	1.826973	2.36563	2.08719	3.59699	2.45775	1.763018	2.06703	1.793259	4.82166	2.03885	1.974116	1.728647	1.847782	2.06756	2.28577	2.5948	1.571941	1.325347	2.15773	3.26568	2.23441	4.28147	1.478708	2.11949	3.19299
ENSG00000196214.10	8.87977642857143	0.559203887780464	0.0173620723469911	6.49645	12.954	11.7532	16.4654	4.04453	8.74953	14.5183	10.34532	11.385	4.992	9.03816	6.99395	6.67091	6.98699	5.13734	9.33165	8.24123	7.7957	10.54657	6.26235	5.72311	9.99964	8.33356	10.37979	7.81631	6.78129	13.4703	14.1442	9.74236
ENSG00000189241.6	39.9556785714286	0.499219219745595	0.00598365807630918	37.4029	48.9251	48.168	42.7843	15.5556	40.1249	42.5236	56.1573	55.6625	34.7217	40.7834	41.6925	31.6604	33.4487	29.1367	47.0138	39.7139	31.336	37.8284	27.7149	25.8058	33.728	38.421	34.5477	32.8315	24.387	41.8376	57.7115	62.6899
ENSG00000064932.15	31.5022592592592	0.478494223907254	0.00572726592459001	36.3992	55.7587	34.2296	37.6813	28.6887	27.7202	31.2754	30.7918	23.3024	25.5797	22.7244	34.8343	32.4476	34.4719	28.3003	23.643	29.0363	39.8444	25.2302	27.2515	18.1037	29.5331	31.7339	64.4194	41.7216	29.8544	32.1985	38.721	55.2426
ENSG00000154511.11	35.9060321428571	0.237308667383017	0.371762448019943	31.8984	47.1794	39.8626	32.3748	18.6743	29.718	56.1356	21.8516	52.2659	35.7518	37.2932	25.9677	22.3355	32.9078	18.2563	44.0202	36.7903	46.922	42.6291	64.5649	26.1274	12.8942	41.0597	40.0282	54.577	33.2574	32.9529	46.9044	44.7332
ENSG00000237515.7	1.99979521428571	-0.300275217108243	0.426374680959134	5.98951	2.04009	1.703956	1.191952	1.368576	1.904685	2.40793	2.55802	1.627979	2.51185	1.617126	3.07637	2.9595	4.04775	4.11514	2.30223	1.488961	1.479148	1.370001	1.573541	1.327161	1.356639	1.945277	1.264532	2.01288	1.770784	1.42353	1.605196	1.943462
ENSG00000185278.15	2.0725137037037	0.243097156846053	0.0161234987207448	1.634786	2.30135	2.64147	2.42443	2.08514	2.23655	2.29894	2.09031	2.42181	1.407822	1.98456	1.87656	1.913659	2.03935	1.686707	2.18556	2.07999	2.52089	1.945173	1.787825	1.723319	2.01502	1.716125	1.939563	1.945038	1.893625	2.47205	2.31418	2.42536
ENSG00000130402.11	367.317642857143	0.247618345731602	0.306890859707449	376.745	214.363	236.681	173.149	228.024	467.682	193.168	480.847	343.774	408.471	356.06	412.747	432.793	375.522	302.835	353.487	557.196	354.213	649.169	377.432	440.565	311.405	359.788	554.585	393.874	296.93	581.4	289.097	412.061
ENSG00000112246.9	3.60258785714286	0.458158610850685	0.234118584339016	2.92711	27.2024	3.83392	3.49842	2.03156	5.79692	8.10508	1.645094	3.79035	2.14373	2.72401	2.7676	1.784316	3.09106	1.78675	3.13926	2.42506	2.42213	6.108	2.43325	2.76911	6.02982	3.38581	2.88045	6.3359	2.74191	2.54176	4.56721	7.16687
ENSG00000166598.13	960.317074074074	0.65884642220019	0.0349113259650657	696.247	472.143	1291.63	721.665	871.91	1088.07	1070.75	593.325	833.338	576.171	820.239	705.487	662.332	853.672	641.503	654.147	1338.33	949.556	1715.25	1321.96	1354.16	1671.11	1306.5	921.852	1303.99	605.934	2419.99	1291.05	562.61
ENSG00000136444.9	22.6260357142857	-0.0919681187988263	0.415710465393019	18.5337	19.7496	19.711	19.7347	26.2975	22.2032	19.2565	23.0569	22.8319	19.7486	23.0885	24.0325	27.68	23.5705	22.8003	22.208	27.4711	30.5002	22.3955	23.1899	23.0273	26.6488	22.6727	19.0058	24.1603	26.3439	17.114	22.747	24.2493
ENSG00000167766.18	21.7681485714286	0.754101966705531	0.00505488263079049	15.3259	26.0917	30.3301	17.4644	25.6343	14.5475	17.0766	10.75528	23.2385	7.16078	18.321	13.1138	15.6516	16.7863	7.318	18.9684	25.764	31.2014	20.9696	37.0505	14.2811	24.2021	27.4775	20.5629	27.6207	43.8579	31.9066	41.4223	29.2653
ENSG00000258466.5	1.01148442857143	-0.0184384214649666	0.736072640052739	1	1.321564	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.13407	1	1	1	1	1	1	1	1	1	1	1
ENSG00000165060.11	13.5318111111111	0.493992858006378	0.00356258735962277	10.3647	10.99135	14.8486	12.7569	13.7155	11.7338	11.8241	10.81853	10.21074	10.19915	9.86429	10.38724	12.6129	14.8771	13.5235	8.4705	16.6975	17.1272	15.5889	12.561	24.9369	25.8775	16.2278	11.4345	18.309	15.5234	20.2735	19.3631	15.0541
ENSG00000153487.12	12.1522467857143	0.375580856148829	0.00981985150062417	8.35188	14.5808	13.8187	13.7532	8.89092	10.08437	12.0324	11.3159	12.4033	8.04026	12.0888	12.2433	11.0127	11.1081	8.56433	10.70185	12.0551	15.8511	14.5066	12.8442	14.096	12.4068	10.0686	16.5441	11.6133	11.9932	13.1032	17.4979	15.2361
